"Year","Month","Day","Hour","KMCh","KIR1h","KIR3h","LRCh","ATYh","TTYh"
2014,1,3,13,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,14,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,15,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,16,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,17,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,18,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,19,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,20,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,21,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,22,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,3,23,24.0728,4.0062,3.8973,64.0157,46.5379,38.3603
2014,1,4,0,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,1,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,2,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,3,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,4,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,5,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,6,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,7,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,8,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,9,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,10,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,11,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,12,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,13,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,14,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,15,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,16,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,17,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,18,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,19,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,20,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,21,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,22,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,4,23,23.357,8.1705,11.4095,62.0656,46.503,34.822
2014,1,5,0,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,1,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,2,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,3,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,4,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,5,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,6,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,7,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,8,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,9,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,10,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,11,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,12,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,13,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,14,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,15,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,16,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,17,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,18,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,19,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,20,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,21,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,22,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,5,23,33.6516,8.1619,10.3874,61.2689,46.4677,32.8322
2014,1,6,0,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,1,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,2,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,3,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,4,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,5,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,6,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,7,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,8,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,9,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,10,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,11,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,12,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,13,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,14,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,15,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,16,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,17,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,18,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,19,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,20,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,21,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,22,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,6,23,30.8851,7.6918,8.377,60.4771,46.4328,30.375
2014,1,7,0,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,1,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,2,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,3,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,4,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,5,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,6,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,7,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,8,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,9,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,10,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,11,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,12,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,13,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,14,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,15,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,16,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,17,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,18,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,19,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,20,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,21,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,22,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,7,23,15.2619,8.1415,11.3869,59.6901,46.3964,30.3043
2014,1,8,0,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,1,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,2,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,3,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,4,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,5,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,6,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,7,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,8,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,9,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,10,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,11,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,12,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,13,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,14,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,15,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,16,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,17,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,18,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,19,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,20,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,21,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,22,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,8,23,49.784,8.1415,11.3895,60.5083,46.3584,30.2337
2014,1,9,0,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,1,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,2,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,3,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,4,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,5,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,6,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,7,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,8,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,9,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,10,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,11,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,12,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,13,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,14,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,15,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,16,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,17,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,18,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,19,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,20,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,21,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,22,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,9,23,17.65,8.1415,11.392,58.6164,46.3205,28.7445
2014,1,10,0,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,1,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,2,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,3,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,4,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,5,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,6,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,7,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,8,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,9,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,10,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,11,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,12,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,13,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,14,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,15,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,16,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,17,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,18,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,19,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,20,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,21,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,22,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,10,23,32.7713,8.1328,11.3834,58.3249,46.2809,28.6772
2014,1,11,0,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,1,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,2,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,3,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,4,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,5,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,6,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,7,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,8,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,9,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,10,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,11,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,12,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,13,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,14,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,15,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,16,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,17,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,18,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,19,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,20,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,21,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,22,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,11,23,30.0729,8.1242,11.3747,65.9164,46.2451,30.9631
2014,1,12,0,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,1,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,2,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,3,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,4,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,5,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,6,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,7,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,8,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,9,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,10,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,11,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,12,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,13,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,14,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,15,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,16,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,17,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,18,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,19,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,20,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,21,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,22,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,12,23,18.6214,8.1242,11.3773,59.3105,46.2103,30.4207
2014,1,13,0,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,1,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,2,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,3,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,4,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,5,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,6,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,7,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,8,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,9,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,10,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,11,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,12,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,13,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,14,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,15,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,16,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,17,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,18,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,19,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,20,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,21,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,22,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,13,23,52.2035,8.122,11.377,57.4503,46.1764,28.4752
2014,1,14,0,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,1,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,2,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,3,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,4,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,5,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,6,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,7,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,8,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,9,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,10,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,11,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,12,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,13,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,14,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,15,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,16,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,17,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,18,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,19,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,20,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,21,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,22,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,14,23,39.5113,8.1091,11.3628,58.7115,46.1483,29.3426
2014,1,15,0,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,1,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,2,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,3,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,4,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,5,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,6,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,7,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,8,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,9,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,10,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,11,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,12,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,13,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,14,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,15,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,16,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,17,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,18,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,19,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,20,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,21,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,22,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,15,23,31.891,8.0874,11.3373,63.0468,46.1229,31.6042
2014,1,16,0,45.2129,8.0766,11.3259,56.5757,46.0965,31.064
2014,1,16,1,45.2129,8.0766,11.3259,56.5757,46.0965,31.064
2014,1,16,2,45.2129,8.0766,11.3259,56.5757,46.0965,31.064
2014,1,16,3,45.2129,8.0766,11.3259,56.5757,46.0965,31.064
