year,month,day,hour,PD,SASBP,CPS,SASK,SPUPS,SPLPS,TPS,SM
2016,4,10,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,10,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,11,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,12,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,13,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,14,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,15,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,16,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,17,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,18,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,10,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,11,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,12,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,13,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,14,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,15,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,16,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,17,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,18,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,19,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,20,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,21,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,22,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,23,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,19,24,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,20,1,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,20,2,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,20,3,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,20,4,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,20,5,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,20,6,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,20,7,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,20,8,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
2016,4,20,9,71.17203114,25.02492742,14.07652168,41.70821237,365.3639404,760.1321705,14514.45791,24.64207388
