year,month,day,hour,PGPS,BBTU,TBIN,YGPE,KAWA,KTNN,PWSM,HTRG,PGAU,TMGR,GNRE,PLPS,JNJG,ATWR,JMJG,BTRK,KPAR,OLPT,PTEK
2016,1,1,1,281.5497355,678.2789081,396.7291727,422.3246032,356.8763357,178.4381679,177.1976373,118.1317582,234.9014906,155.7,519.3922302,71.84206471,1137.771124,438.8,283.1,2182.622606,1445.665687,657.7766759,1025.356037
2016,1,1,2,271.5887156,654.2819058,382.6931902,407.3830734,344.2503169,172.1251584,170.9285169,113.9523446,226.5908509,150.2,501.0165201,69.30034599,1097.517629,423.3,273.1,2105.403045,1394.519112,634.5050272,989.0797045
2016,1,1,3,264.6461866,637.5567223,372.9105357,396.9692799,335.4503643,167.7251822,166.55913,111.03942,220.7985869,146.3,488.209207,67.52884507,1069.462163,412.4,266.1,2051.58335,1358.871499,618.2853933,963.7962
2016,1,1,4,259.5147521,625.1946302,365.679878,389.2721282,328.9460516,164.4730258,163.3295832,108.8863888,216.5173482,143.5,478.7429321,66.21947482,1048.725514,404.4,260.9,2011.803576,1332.523264,606.2969682,945.1083923
2016,1,1,5,258.6846672,623.19488,364.5102128,388.0270007,327.8938834,163.9469417,162.8071565,108.5381043,215.8247949,143,477.2116229,66.00766493,1045.371057,403.1,260.1,2005.368613,1328.261049,604.3576641,942.0853646
2016,1,1,6,263.8161016,635.5569721,371.7408705,395.7241524,334.3981961,167.199098,166.0367033,110.6911355,220.1060336,145.9,486.6778978,67.31703518,1066.107705,411.1,265.2,2045.148387,1354.609285,616.3460892,960.7731723
2016,1,1,7,279.5122541,673.3704304,393.8581763,419.2683812,354.2937409,177.1468705,175.9153172,117.2768782,233.2015871,154.6,515.6335622,71.3221677,1129.537454,435.6,281,2166.827696,1435.203887,653.0165659,1017.935878
2016,1,1,8,301.3963129,726.0911174,424.6948045,452.0944693,382.0327217,191.0163609,189.6883847,126.4589232,251.4598107,166.7,556.0044405,76.90624671,1217.973162,469.7,303,2336.476733,1547.571362,704.1436729,1097.633882
2016,1,1,9,327.4307966,788.8105555,461.3797589,491.1461949,415.0325437,207.5162719,206.0735857,137.3823905,273.1808008,181.1,604.0318646,83.54937518,1323.181159,510.3,329.2,2538.300587,1681.24991,764.9673001,1192.447024
2016,1,1,10,342.3723264,824.806059,482.4337326,513.5584896,433.971572,216.985786,215.4772663,143.6515109,285.6467604,189.3,631.5954298,87.36195326,1383.561401,533.6,344.2,2654.129929,1757.969772,799.8747731,1246.861522
2016,1,1,11,349.9940158,843.1674018,493.1733859,524.9910237,443.6323894,221.8161947,220.2740932,146.8493955,292.005659,193.5,645.6556322,89.30675319,1414.361424,545.4,351.9,2713.214593,1797.104652,817.6811104,1274.618413
2016,1,1,12,351.1259499,845.8943339,494.768384,526.6889249,445.0671643,222.5335822,220.9864933,147.3243289,292.9500498,194.2,647.7437811,89.59558486,1418.935684,547.2,353,2721.989544,1802.916762,820.3256159,1278.740724
2016,1,1,13,346.0699777,833.7140372,487.6440595,519.1049666,438.6585032,219.3292516,217.8044398,145.2029598,288.7317706,191.4,638.4167161,88.30547006,1398.503986,539.3,348,2682.794766,1776.956001,808.5134912,1260.327737
2016,1,1,14,345.8435909,833.1686508,487.3250599,518.7653863,438.3715483,219.1857741,217.6619598,145.1079732,288.5428924,191.2,637.9990863,88.24770372,1397.589134,539,347.7,2681.039776,1775.793579,807.9845901,1259.503275
2016,1,1,15,345.6926663,832.8050598,487.1123935,518.5389995,438.1802449,219.0901225,217.5669731,145.0446487,288.4169736,191.2,637.7206665,88.20919283,1396.979233,538.7,347.6,2679.869783,1775.018631,807.6319893,1258.953633
2016,1,1,16,344.0324964,828.8055594,484.7730631,516.0487446,436.0759085,218.0379542,216.5221197,144.3480798,287.031867,190.2,634.6580481,87.78557305,1390.270317,536.1,345.9,2666.999856,1766.494202,803.7533812,1252.907578
2016,1,1,17,344.2588832,829.3509458,485.0920627,516.3883248,436.3628634,218.1814317,216.6645997,144.4430665,287.2207452,190.4,635.0756779,87.84333938,1391.185169,536.5,346.1,2668.754846,1767.656624,804.2822823,1253.73204
2016,1,1,18,341.3158546,822.2609224,480.9450678,511.9737819,432.6324488,216.3162244,214.8123596,143.2082397,284.7653289,188.7,629.6464908,87.09237703,1379.292091,531.9,343.2,2645.939975,1752.545136,797.4065679,1243.014033
2016,1,1,19,333.6941652,803.8995797,470.2054145,500.5412477,422.9716313,211.4858157,210.0155326,140.0103551,278.4064303,184.5,615.5862884,85.1475771,1348.492069,520,335.5,2586.855311,1713.410256,779.6002307,1215.257142
2016,1,1,20,332.8640802,801.8998295,469.0357493,499.2961202,421.9194631,210.9597315,209.4931059,139.6620706,277.713877,184.1,614.0549792,84.93576721,1345.137611,518.7,334.7,2580.420348,1709.148042,777.6609266,1212.234114
2016,1,1,21,326.9025607,787.5379872,460.6354265,490.3538411,414.3629821,207.1814911,205.7411324,137.1607549,272.7400851,180.8,603.0573951,83.41458707,1321.046504,509.5,328.7,2534.20561,1678.537592,763.7331975,1190.523279
2016,1,1,22,321.6202017,774.8123041,453.1921024,482.4303025,407.6673661,203.833683,202.4165988,134.9443992,268.3329277,177.9,593.3127004,82.06670593,1299.699954,501.2,323.4,2493.255842,1651.414408,751.3921717,1171.28583
2016,1,1,23,310.4517855,747.9065741,437.4547886,465.6776782,393.5109207,196.7554603,195.3875851,130.2583901,259.0149377,171.7,572.7096315,79.21690009,1254.567248,483.8,312.1,2406.676334,1594.068249,725.2997171,1130.612366
2016,1,1,24,301.9245488,727.3636857,425.4391369,452.8868232,382.7022833,191.3511417,190.0208381,126.6805587,251.9005264,167,556.97891,77.04103482,1220.107817,470.5,303.6,2340.571709,1550.283681,705.3777754,1099.557627
2016,1,2,1,265.2110169,638.9174499,373.706433,397.8165254,336.166311,168.0831555,166.9146146,111.2764098,221.269834,146.7,489.2511845,67.67297086,1071.7447,413.3,266.7,2055.962014,1361.771718,619.6049904,965.8532156
2016,1,2,2,255.8280488,616.3130266,360.4849778,383.7420732,324.2729974,162.1364987,161.0092999,107.3395333,213.4414721,141.5,471.9418421,65.27875157,1033.827171,398.7,257.2,1983.223609,1313.593249,597.6838275,931.6820485
2016,1,2,3,249.2884043,600.5584285,351.2700242,373.9326064,315.9837182,157.9918591,156.8934745,104.5956497,207.9853411,137.9,459.877755,63.61005328,1007.399802,388.5,250.6,1932.527146,1280.014317,582.4054413,907.8657805
2016,1,2,4,244.454754,588.9137256,344.4589716,366.682131,309.8568597,154.9284298,153.8513427,102.5675618,203.9525486,135.2,450.9608211,62.37666759,987.86653,381,245.8,1895.055847,1255.195105,571.112721,890.262452
2016,1,2,5,243.67284,587.0300237,343.3571837,365.50926,308.8657502,154.4328751,153.3592332,102.2394888,203.3001851,134.7,449.5183759,62.17714932,984.7067359,379.7,245,1888.994313,1251.180233,569.2859574,887.4148547
2016,1,2,6,248.5064903,598.6747266,350.1682363,372.7597354,314.9926087,157.4963044,156.401365,104.2675767,207.3329776,137.4,458.4353098,63.41053501,1004.240008,387.3,249.9,1926.465612,1275.999444,580.5786777,905.0181832
2016,1,2,7,263.2917735,634.2938179,371.0020444,394.9376602,333.7335877,166.8667939,165.7067094,110.4711396,219.6685781,145.6,485.7106372,67.18324419,1063.988842,410.3,264.7,2041.083704,1351.917031,615.1211162,958.8636587
2016,1,2,8,283.9058702,683.9550509,400.0491807,425.8588053,359.8628373,179.9314186,178.6805068,119.1203379,236.8672519,157,523.7387378,72.4432714,1147.292504,442.4,285.4,2200.887773,1457.763667,663.2812468,1033.936677
2016,1,2,9,308.429537,743.0347937,434.6052567,462.6443055,390.9476342,195.4738171,194.114852,129.4099013,257.3277431,170.6,568.9790645,78.70088999,1246.395136,480.7,310.1,2390.999511,1583.684665,720.5751952,1123.247682
2016,1,2,10,322.5039893,776.9414286,454.4374394,483.7559839,408.7876046,204.3938023,202.9728241,135.315216,269.0702859,178.3,594.943078,82.29221892,1303.27143,502.6,324.3,2500.107118,1655.952368,753.4569395,1174.504433
2016,1,2,11,329.6833816,794.2372374,464.5538558,494.5250723,417.8877915,208.9438958,207.4912846,138.327523,275.0601688,182.3,608.1873476,84.12415943,1332.284084,513.8,331.5,2555.763018,1692.816196,770.2299505,1200.650553
2016,1,2,12,330.7496279,796.8059219,466.0562939,496.1244419,419.2393044,209.6196522,208.162343,138.7748954,275.9497554,182.9,610.1543183,84.3962298,1336.592894,515.4,332.5,2564.028745,1698.291022,772.7209918,1204.53364
2016,1,2,13,325.9870608,785.3324646,459.3454038,488.9805912,413.2025468,206.6012734,205.1649485,136.7766323,271.9762687,180.3,601.3685157,83.18098214,1317.346876,508,327.8,2527.108495,1673.836799,761.5943409,1187.189184
2016,1,2,14,325.7738115,784.8187277,459.0449162,488.6607172,412.9322442,206.4661221,205.0307368,136.6871578,271.7983514,180.1,600.9751216,83.12656806,1316.485114,507.7,327.5,2525.455349,1672.741834,761.0961327,1186.412567
2016,1,2,15,325.6316453,784.4762364,458.8445911,488.447468,412.7520425,206.3760212,204.9412623,136.6275082,271.6797398,180.1,600.7128588,83.09029201,1315.910606,507.5,327.4,2524.353252,1672.011857,760.7639938,1185.894822
2016,1,2,16,324.0678173,780.7088325,456.6410153,486.1017259,410.7698235,205.3849118,203.9570432,135.9713621,270.3750129,179.2,597.8279684,82.69125546,1309.591018,505,325.8,2512.230185,1663.982113,757.1104667,1180.199627
2016,1,2,17,324.2810666,781.2225694,456.9415029,486.4215998,411.0401261,205.5200631,204.0912549,136.0608366,270.5529302,179.3,598.2213626,82.74566954,1310.45278,505.4,326,2513.88333,1665.077078,757.6086749,1180.976245
2016,1,2,18,321.508826,774.5439898,453.0351639,482.2632389,407.5261926,203.7630963,202.3465028,134.8976685,268.2400051,177.8,593.1072387,82.03828657,1299.249874,501,323.3,2492.392438,1650.84253,751.1319677,1170.880218
2016,1,2,19,314.3294336,757.2481811,442.9187474,471.4941505,398.4260056,199.2130028,197.8280423,131.8853616,262.2501221,173.8,579.8629691,80.20634606,1270.237219,489.9,316,2436.736538,1613.978702,734.3589567,1144.734098
2016,1,2,20,313.5475196,755.3644791,441.8169595,470.3212795,397.4348962,198.7174481,197.3359328,131.5572885,261.5977587,173.4,578.4205239,80.00682778,1267.077425,488.6,315.3,2430.675005,1609.96383,732.5321932,1141.886501
2016,1,2,21,307.9319554,741.8360743,433.9041189,461.897933,390.3169282,195.1584641,193.8016914,129.2011276,256.9126027,170.3,568.0611448,78.57392382,1244.384358,479.9,309.6,2387.142172,1581.129746,719.4127093,1121.435575
2016,1,2,22,302.9561389,729.8488801,426.8927412,454.4342083,384.0098679,192.004934,190.6700851,127.1133901,252.7611987,167.5,558.8819481,77.30426207,1224.276578,472.1,304.6,2348.568776,1555.580558,707.7878502,1103.314501
2016,1,2,23,292.4358413,704.5045267,412.0686854,438.6537619,370.6749406,185.3374703,184.0489747,122.6993165,243.9839445,161.7,539.4745036,74.61983439,1181.762985,455.7,294,2267.013595,1501.562275,683.2095767,1065.001375
2016,1,2,24,284.4034518,685.1537703,400.7503185,426.6051778,360.4935433,180.2467717,178.9936674,119.3291116,237.2823923,157.3,524.6566575,72.57023758,1149.303282,443.2,285.9,2204.745113,1460.318586,664.4437327,1035.748785
2016,1,3,1,288.644179,695.3700676,406.7258886,432.9662685,365.8688465,182.9344232,181.662634,121.1084227,240.8204995,159.6,532.4797895,73.65232915,1166.440492,449.8,290.2,2237.619969,1482.093331,674.3512235,1051.192789
2016,1,3,2,278.432163,670.7683928,392.3362297,417.6482446,352.9246793,176.4623396,175.2355454,116.8236969,232.3004496,154,513.6410513,71.04656463,1125.172696,433.9,279.9,2158.454642,1429.657973,650.4931797,1014.002371
2016,1,3,3,271.3146974,653.6217709,382.3070735,406.972046,343.902987,171.9514935,170.7560594,113.8373729,226.3622331,150,500.5110217,69.23042571,1096.410293,422.8,272.8,2103.278808,1393.112118,633.8648461,988.0817769
2016,1,3,4,266.0539618,640.9481808,374.894219,399.0809428,337.2347797,168.6173898,167.4451349,111.6300899,221.9731165,147.1,490.8062172,67.88806217,1075.151126,414.6,267.5,2062.496669,1366.099964,621.5743387,968.9230769
2016,1,3,5,265.2029605,638.8980412,373.6950807,397.8044408,336.1560991,168.0780495,166.9095442,111.2730295,221.2631123,146.7,489.2363223,67.67091513,1071.712143,413.3,266.6,2055.899559,1361.730351,619.5861684,965.8238754
2016,1,3,6,270.463696,651.5716313,381.1079353,405.695544,342.8243064,171.4121532,170.2204686,113.4803124,225.6522289,149.6,498.9411268,69.01327867,1092.971311,421.5,271.9,2096.681697,1388.742505,631.8766758,984.9825754
2016,1,3,7,286.5553576,690.3379069,403.7825493,429.8330364,363.2211759,181.610588,180.3480022,120.2320015,239.077762,158.5,528.6264113,73.11933186,1157.999352,446.6,288.1,2221.427061,1471.367917,669.4711691,1043.585658
2016,1,3,8,308.9908472,744.387041,435.3961938,463.4862708,391.6591189,195.8295595,194.4681212,129.6454141,257.7960533,170.9,570.0145482,78.84411756,1248.663448,481.5,310.7,2395.350886,1586.566809,721.8865684,1125.291878
2016,1,3,9,335.6813435,808.6868731,473.0055295,503.5220153,425.490465,212.7452325,211.2661938,140.8441292,280.0643654,185.6,619.2521594,85.65463849,1356.522459,523.1,337.5,2602.260264,1723.613767,784.2428193,1222.494106
2016,1,3,10,350.9993675,845.5893854,494.5900179,526.4990513,444.9067157,222.4533579,220.9068267,147.2712178,292.8444401,194.1,647.5102667,89.56328528,1418.424152,547,352.9,2721.008255,1802.266803,820.0298851,1278.279732
2016,1,3,11,358.813107,864.4133942,505.6002872,538.2196605,454.8109649,227.4054824,225.8245233,150.5496822,299.3635691,198.4,661.9247558,91.55708995,1450.000268,559.2,360.8,2781.581725,1842.387797,838.2849034,1306.736037
2016,1,3,12,359.9735634,867.2090391,507.2354757,539.9603451,456.2818929,228.1409465,226.5548743,151.0365829,300.3317566,199.1,664.0655215,91.85319956,1454.689791,561,361.9,2790.577785,1848.34636,840.9960448,1310.962221
2016,1,3,13,354.7901916,854.7218253,499.9316337,532.1852875,449.7117475,224.8558737,223.2926399,148.86176,296.0071859,196.2,654.5034347,90.53057665,1433.743258,552.9,356.7,2750.395384,1821.731444,828.8862801,1292.085266
2016,1,3,14,354.5581004,854.1626963,499.604596,531.8371505,449.4175619,224.7087809,223.1465697,148.7643798,295.8135484,196.1,654.0752815,90.47135473,1432.805354,552.6,356.5,2748.596172,1820.539731,828.3440518,1291.240029
2016,1,3,15,354.4033728,853.7899437,499.3865708,531.6050593,449.2214381,224.6107191,223.0491896,148.6994597,295.6844567,196,653.7898461,90.43187345,1432.180084,552.3,356.3,2747.396697,1819.745256,827.9825663,1290.676538
2016,1,3,16,352.7013702,849.6896645,496.9882943,529.0520553,447.0640769,223.5320385,221.9780082,147.9853388,294.2644484,195,650.6500564,89.99757936,1425.302118,549.7,354.6,2734.202476,1811.00603,824.0062257,1284.478135
2016,1,3,17,352.9334615,850.2487935,497.3153321,529.4001922,447.3582625,223.6791313,222.1240784,148.0827189,294.4580859,195.2,651.0782096,90.05680128,1426.240022,550,354.9,2736.001688,1812.197742,824.548454,1285.323372
2016,1,3,18,349.9162749,842.9801168,493.0638419,524.8744124,443.5338495,221.7669248,220.2251658,146.8167772,291.9407985,193.5,645.5122187,89.28691631,1414.047265,545.3,351.8,2712.611932,1796.705477,817.4994865,1274.335294
2016,1,3,19,342.1025354,824.156108,482.0535726,513.1538031,433.6296004,216.8148002,215.3074692,143.5383128,285.4216694,189.2,631.0977296,87.29311163,1382.471148,533.1,344,2652.038462,1756.584484,799.2444681,1245.87899
2016,1,3,20,341.2515341,822.1059685,480.8544344,511.8773011,432.5509198,216.2754599,214.7718785,143.1812523,284.7116653,188.7,629.5278348,87.07596459,1379.032166,531.8,343.1,2645.441352,1752.214871,797.2562978,1242.779788
2016,1,3,21,335.1397972,807.3822388,472.2424416,502.7096959,424.8040319,212.4020159,210.9253633,140.6169089,279.6125445,185.3,618.2531354,85.516454,1354.334015,522.3,337,2598.062103,1720.833104,782.97762,1220.521887
2016,1,3,22,329.7243342,794.3358961,464.6115619,494.5865013,417.9397008,208.9698504,207.5170587,138.3447058,275.0943363,182.3,608.2628955,84.13460918,1332.449578,513.9,331.5,2556.08049,1693.026475,770.3256271,1200.799696
2016,1,3,23,318.2744981,766.7522,448.4777019,477.4117472,403.4265436,201.7132718,200.3109291,133.5406194,265.5415531,176,587.1406738,81.21299441,1286.179626,496,320,2467.319365,1634.235316,743.5756992,1159.101349
2016,1,3,24,309.5323935,745.6916753,436.1592818,464.2985903,392.345552,196.172776,194.8089517,129.8726344,258.2478741,171.2,571.0135722,78.98230205,1250.851892,482.4,311.2,2399.549047,1589.347472,723.1517677,1127.264097
2016,1,4,1,289.9145339,698.4304681,408.5159342,434.8718009,367.4790757,183.7395378,182.4621513,121.6414342,241.8803771,160.3,534.8232919,73.97648119,1171.574125,451.8,291.5,2247.467982,1488.616188,677.3191177,1055.819204
2016,1,4,2,279.6575737,673.7205185,394.0629448,419.4863606,354.4779398,177.2389699,176.0067764,117.3378509,233.3228296,154.6,515.9016423,71.3592484,1130.124706,435.8,281.2,2167.954239,1435.950056,653.356072,1018.465107
2016,1,4,3,272.5087833,656.4984325,383.9896492,408.7631749,345.416542,172.708271,171.5075756,114.3383838,227.3584783,150.7,502.713826,69.53511646,1101.235716,424.7,274,2112.53557,1399.243358,636.6545553,992.4304339
2016,1,4,4,267.2248947,643.7690645,376.5441698,400.8373421,338.7189872,169.3594936,168.1820794,112.1213863,222.9500447,147.8,492.9663095,68.18684503,1079.882985,416.4,268.7,2071.573945,1372.112321,624.309956,973.1874144
2016,1,4,5,266.370148,641.7099021,375.339754,399.555222,337.6355592,168.8177796,167.6441315,111.7627544,222.2369157,147.3,491.3895054,67.9687423,1076.428867,415.1,267.8,2064.9478,1367.723476,622.3130355,970.074573
2016,1,4,6,271.6540366,654.43927,382.7852334,407.4810549,344.333114,172.166557,170.9696277,113.9797518,226.6453493,150.2,501.1370218,69.31701373,1097.781598,423.4,273.1,2105.909425,1394.854514,634.6576348,989.3175925
2016,1,4,7,287.8165193,693.3761602,405.5596409,431.724779,364.8197524,182.4098762,181.1417337,120.7611558,240.1299696,159.2,530.9529545,73.44113812,1163.095835,448.5,289.4,2231.203807,1477.84357,672.4175857,1048.178593
2016,1,4,8,310.3507501,747.6631706,437.3124206,465.5261251,393.382854,196.691427,195.3239969,130.2159979,258.9306422,171.6,572.5232452,79.19111923,1254.158954,483.7,312,2405.89309,1593.549465,725.0636709,1130.244412
2016,1,4,9,337.1587142,812.2459933,475.0872791,505.7380713,427.3630955,213.6815477,212.1959996,141.4639998,281.2969596,186.4,621.9775566,86.03161401,1362.492664,525.4,339,2613.713099,1731.199581,787.6943586,1227.874438
2016,1,4,10,352.5441545,849.3109177,496.7667632,528.8162317,446.8647993,223.4323997,221.8790621,147.9193747,294.1332808,195,650.3600309,89.95746318,1424.666793,549.4,354.5,2732.983713,1810.198779,823.6389271,1283.905583
2016,1,4,11,360.3922831,868.217773,507.8254899,540.5884247,456.8126381,228.4063191,226.818402,151.212268,300.6811013,199.3,664.8379597,91.96004281,1456.38188,561.6,362.4,2793.823773,1850.496349,841.9742879,1312.487126
2016,1,4,12,361.5578468,871.0257218,509.467875,542.3367702,458.2900399,229.14502,227.5519673,151.7013116,301.6535499,199.9,666.9881472,92.25745563,1461.092041,563.5,363.5,2802.859426,1856.481137,844.6973612,1316.73191
2016,1,4,13,356.3516624,858.4835504,502.131888,534.5274937,451.6909785,225.8454893,224.2753755,149.516917,297.3099462,197.1,657.3839766,90.92901172,1440.05332,555.3,358.3,2762.500178,1829.749085,832.5343002,1297.771876
2016,1,4,14,356.1185497,857.9219607,501.803411,534.1778246,451.3954982,225.6977491,224.1286624,149.4191083,297.1154565,196.9,656.9539391,90.86952915,1439.111288,555,358.1,2760.693047,1828.552127,831.9896855,1296.922919
2016,1,4,15,355.9631412,857.5475675,501.5844263,533.9447118,451.1985113,225.5992556,224.0308537,149.3539025,296.9857967,196.8,656.6672474,90.82987411,1438.483267,554.7,357.9,2759.488294,1827.754156,831.626609,1296.356948
2016,1,4,16,354.2536479,853.4292426,499.1755947,531.3804718,449.0316553,224.5158276,222.9549579,148.6366386,295.5595387,195.9,653.5136392,90.39366865,1431.57503,552.1,356.2,2746.236003,1818.976467,827.6327681,1290.131265
2016,1,4,17,354.4867606,853.9908323,499.5040717,531.7301409,449.3271357,224.6635678,223.101671,148.7344473,295.7540285,196,653.9436767,90.45315121,1432.517062,552.4,356.4,2748.043134,1820.173425,828.1773828,1290.980222
2016,1,4,18,351.4562951,846.6901654,495.2338703,527.1844426,445.485891,222.7429455,221.1944011,147.4629341,293.2256622,194.4,648.3531893,89.67987789,1420.270643,547.7,353.4,2724.550437,1804.612977,821.097392,1279.943785
2016,1,4,19,343.6081665,827.7833101,484.1751436,515.4122497,435.5380521,217.7690261,216.2550612,144.1700408,286.6778417,190,633.8752604,87.67729826,1388.555557,535.5,345.5,2663.710376,1764.315406,802.7620313,1251.362241
2016,1,4,20,342.7534198,825.7241476,482.9707279,514.1301297,434.4546242,217.2273121,215.7171132,143.8114088,285.9647127,189.5,632.2984563,87.45919553,1385.101438,534.2,344.6,2657.084231,1759.926562,800.7651108,1248.249399
2016,1,4,21,336.6147845,810.9356172,474.3208327,504.9221768,426.6736413,213.3368207,211.8536691,141.2357794,280.8431502,186.1,620.9741357,85.89282136,1360.294589,524.6,338.4,2609.496461,1728.40668,786.423591,1225.893539
2016,1,4,22,331.1754874,797.8318561,466.6563687,496.7632311,419.7790996,209.8895498,208.4303642,138.9535762,276.3050568,183.1,610.9399276,84.50489489,1338.313836,516.1,333,2567.330082,1700.477671,773.7159152,1206.084548
2016,1,4,23,319.6752593,770.1267611,450.4515018,479.512889,405.2020684,202.6010342,201.1925196,134.1283464,266.7102308,176.8,589.7247448,81.57042176,1291.840244,498.2,321.4,2478.17831,1641.427766,746.8482579,1164.202682
2016,1,4,24,310.8946798,748.9735467,438.078867,466.3420197,394.0723081,197.0361541,195.6663274,130.4442183,259.3844515,171.9,573.526666,79.32991188,1256.357029,484.5,312.6,2410.109728,1596.342366,726.3344385,1132.225311
2016,1,5,1,290.2663245,699.2779636,409.0116391,435.3994868,367.9249853,183.9624926,182.6835561,121.7890374,242.1738816,160.5,535.4722618,74.06624637,1172.995747,452.4,291.8,2250.195124,1490.422517,678.1409961,1057.100365
2016,1,5,2,279.9969182,674.5380303,394.5411121,419.9953774,354.9080734,177.4540367,176.220348,117.480232,233.6059502,154.8,516.5276521,71.44583776,1131.496031,436.4,281.5,2170.584897,1437.692479,654.148873,1019.700942
2016,1,5,3,272.8394533,657.2950465,384.4555932,409.2591799,345.8356803,172.9178402,171.7156878,114.4771252,227.6343615,150.9,503.3238333,69.61949236,1102.571987,425.2,274.3,2115.098981,1400.94124,637.4270902,993.6346774
2016,1,5,4,267.549153,644.5502323,377.0010793,401.3237296,339.1299985,169.5649992,168.3861564,112.2574376,223.2205787,148,493.5644889,68.2695849,1081.193346,417,269,2074.087652,1373.777281,625.0675116,974.3683078
2016,1,5,5,266.6933692,642.4885712,375.795202,400.0400538,338.0452558,169.0226279,167.8475557,111.8983705,222.5065844,147.5,491.9857715,68.05121751,1077.735036,415.6,268.1,2067.453466,1369.383111,623.068168,971.2516892
2016,1,5,6,271.9836694,655.2333854,383.249716,407.9755041,344.7509377,172.3754688,171.1770872,114.1180581,226.9203673,150.4,501.7451158,69.40112498,1099.113678,423.9,273.5,2108.464795,1396.54707,635.4277466,990.5180588
2016,1,5,7,288.1657641,694.2175227,406.0517586,432.2486462,365.2624351,182.6312176,181.3615363,120.9076909,240.4213502,159.4,531.597228,73.5302537,1164.507169,449.1,289.7,2233.911213,1479.636827,673.2335164,1049.450483
2016,1,5,8,310.7273385,748.5704065,437.843068,466.0910078,393.860196,196.930098,195.5610086,130.3740057,259.244836,171.8,573.2179613,79.287212,1255.680786,484.2,312.4,2408.812469,1595.483123,725.9434839,1131.615883
2016,1,5,9,337.5678322,813.2315958,475.6637636,506.3517484,427.8816701,213.940835,212.4534843,141.6356562,281.6382933,186.7,622.7322819,86.13600723,1364.145952,526.1,339.4,2616.884653,1733.300268,788.6501694,1229.364376
2016,1,5,10,352.9719417,850.3414958,497.3695542,529.4579125,447.4070379,223.7035189,222.1482965,148.0988643,294.4901906,195.2,651.1491964,90.06662014,1426.395525,550.1,354.9,2736.299993,1812.395326,824.6383542,1285.46351
2016,1,5,11,360.8295934,869.2712933,508.4416998,541.2443902,457.3669477,228.6834738,227.0936299,151.3957533,301.0459563,199.5,665.6446931,92.07162976,1458.149095,562.3,362.8,2797.213879,1852.741794,842.9959636,1314.079736
2016,1,5,12,361.9965714,872.0826493,510.0860779,542.9948571,458.8461422,229.4230711,227.8280854,151.8853903,302.0195849,200.2,667.7974897,92.36940347,1462.864972,564.1,364,2806.260496,1858.733844,845.7223412,1318.32967
2016,1,5,13,356.7840698,859.5252589,502.7411892,535.1761046,452.2390733,226.1195367,224.5475177,149.6983451,297.6707106,197.3,658.1816651,91.03934758,1441.800722,556,358.7,2765.852275,1831.969355,833.5445211,1299.34663
2016,1,5,14,356.5506742,858.9629877,502.4123136,534.8260112,451.9432344,225.9716172,224.4006266,149.6004177,297.4759849,197.2,657.7511058,90.97979284,1440.857547,555.7,358.5,2764.042951,1830.770945,832.9992456,1298.496643
2016,1,5,15,356.3950771,858.5881403,502.1930632,534.5926156,451.7460085,225.8730042,224.3026992,149.5351328,297.3461677,197.1,657.4640662,90.94008968,1440.228763,555.4,358.3,2762.836736,1829.972005,832.6357286,1297.929985
2016,1,5,16,354.6835094,854.464818,499.7813087,532.0252641,449.5765232,224.7882616,223.2254978,148.8169985,295.9181791,196.1,654.3066313,90.50335491,1433.312144,552.7,356.6,2749.568365,1821.183665,828.6370414,1291.696748
2016,1,5,17,354.916905,855.0270893,500.1101843,532.3753575,449.8723621,224.936181,223.3723889,148.9149259,296.1129049,196.3,654.7371906,90.56290965,1434.25532,553.1,356.8,2751.377688,1822.382075,829.1823169,1292.546735
2016,1,5,18,351.8827622,847.7175635,495.8348013,527.8241433,446.0264563,223.0132281,221.4628047,147.6418698,293.5814706,194.6,649.1399196,89.78869802,1421.99404,548.4,353.8,2727.856484,1806.802746,822.0937351,1281.496905
2016,1,5,19,344.0251104,828.787766,484.7626556,516.0376656,436.0665465,218.0332732,216.5174712,144.3449808,287.0257048,190.2,634.6444228,87.7836884,1390.24047,536.1,345.9,2666.942599,1766.456277,803.7361257,1252.88068
2016,1,5,20,343.1693266,826.7261049,483.5567784,514.7539899,434.9818038,217.4909019,215.9788706,143.9859137,286.3117105,189.8,633.0657054,87.56532102,1386.78216,534.8,345,2660.308413,1762.062107,801.7367821,1249.764061
2016,1,5,21,337.0232425,811.9196297,474.8963872,505.5348638,427.1913793,213.5956897,212.1107384,141.407159,281.1839333,186.4,621.7276435,85.99704617,1361.945209,525.2,338.9,2612.662899,1730.503978,787.3778599,1227.381073
2016,1,5,22,331.5773452,798.7999681,467.2226228,497.3660179,420.2884715,210.1442358,208.6832796,139.1221864,276.6403333,183.4,611.6812596,84.60743554,1339.937784,516.7,333.4,2570.445354,1702.541079,774.6547643,1207.548045
2016,1,5,23,320.0631624,771.061255,450.9980925,480.0947437,405.6937522,202.8468761,201.4366523,134.2911016,267.0338647,177,590.4403337,81.66940165,1293.4078,498.8,321.8,2481.185403,1643.419522,747.754505,1165.615359
2016,1,5,24,311.2719283,749.8823727,438.6104444,466.9078924,394.5504868,197.2752434,195.9037545,130.602503,259.699196,172.1,574.2225997,79.42617307,1257.881529,485.1,313,2413.034224,1598.279413,727.2157935,1133.599186
