year,month,day,hour,NamMang1,NamNgiep2C,NamSan3B,HouayLamphan,Xenamnoy6,Xenamnoy1,NamOu6,HouayHo,NamOu5,NamOu2,NamKhan3,NamKhan2,NamSana,NamLik1n2,NamNgum5,NamNgum2,Xekaman3,NamNgum1,NamLeuk,NamMang3,NamNgiep2,NamNgiep3A,NamSan3A,NamTheun2,Xekaman1,TheunHinboun,Xeset1,Xeset3,Xeset2,Salabam
2016,1,1,12,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,13,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,14,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,15,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,16,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,17,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,18,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,19,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,20,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,21,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,22,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,1,23,11.98,4.05,20.88,87.24,3.66,0.46,68.62,0,42.62,30.48,18.68,116.08,2.72,99.26,117.83,438.69,45.52,36.56,59.94,15.04,94.97,11.16,18.1,1046.07,0,155.53,23.02,8.18,4.45,5
2016,1,2,0,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,1,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,2,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,3,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,4,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,5,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,6,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,7,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,8,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,9,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,10,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,11,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,12,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,13,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,14,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,15,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,16,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,17,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,18,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,19,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,20,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,21,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,22,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,2,23,11.48,3.92,20.06,87.19,3.63,0.45,63.89,0,43.58,29.32,17.13,114.59,2.53,98.97,117.64,437.11,44.98,35.96,59.9,14.93,93.55,10.93,17.15,1045.47,0,146.71,22.5,8.04,4.37,5
2016,1,3,0,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,1,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,2,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,3,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,4,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,5,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,6,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,7,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,8,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,9,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,10,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,11,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,12,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,13,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,14,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,15,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,16,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,17,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,18,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,19,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,20,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,21,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,22,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,3,23,11,3.93,19.28,87.17,3.61,0.43,59.99,0,56.35,28.08,16.24,94.26,2.37,98.64,117.45,498.3,44.51,40.95,59.89,14.81,95.9,10.73,16.24,1044.86,0,138.48,21.95,7.88,4.28,5
2016,1,4,0,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,1,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,2,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,3,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,4,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,5,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,6,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,7,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,8,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,9,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,10,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,11,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,12,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,13,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,14,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,15,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,16,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,17,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,18,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,19,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,20,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,21,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,22,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,4,23,10.55,4.31,18.53,87.13,3.58,0.42,56.52,0,58.91,26.13,15.59,68.2,2.22,98.28,117.27,548.02,44.09,47.96,59.95,14.7,108.81,10.52,15.41,1044.23,0,130.78,21.37,7.74,4.2,5
2016,1,5,0,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,1,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,2,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,3,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,4,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,5,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,6,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,7,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,8,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,9,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,10,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,11,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
2016,1,5,12,10.12,4.17,17.81,87.09,3.56,0.41,52.52,57.07,42.91,23.93,13.95,65.55,2.08,97.9,117.1,477.45,43.56,42.57,60,14.6,106.53,10.33,14.62,1043.6,0,123.6,20.78,7.6,4.12,5
