kirirom1,kirirom3,kamchay,atay
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
3.223460684750298,0.6609504197283464,4.435705764667589,9.405530163326008
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.616789909238658,0.6681081681427755,26.03929117968153,75.1873778691307
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
8.573968284925803,0.6619345595253325,25.60284273611121,74.81903182107598
